Div,Team ID,Team,Opp ID,Opp,Date,Location
FBS,311,Iowa St.,312,Iowa,9/14/2013,Home
FBS,311,Iowa St.,719,Tulsa,9/26/2013,Away
FBS,311,Iowa St.,703,Texas,10/3/2013,Home
FBS,311,Iowa St.,700,Texas Tech,10/12/2013,Away
FBS,311,Iowa St.,51,Baylor,10/19/2013,Away
FBS,311,Iowa St.,521,Oklahoma St.,10/26/2013,Home
FBS,311,Iowa St.,327,Kansas St.,11/2/2013,Away
FBS,311,Iowa St.,698,TCU,11/9/2013,Home
FBS,311,Iowa St.,522,Oklahoma,11/16/2013,Away
FBS,311,Iowa St.,328,Kansas,11/23/2013,Home
FBS,311,Iowa St.,768,West Virginia,11/30/2013,Away
FBS,328,Kansas,650,South Dakota,9/7/2013,Home
FBS,328,Kansas,574,Rice,9/14/2013,Away
FBS,328,Kansas,366,Louisiana Tech,9/21/2013,Home
FBS,328,Kansas,700,Texas Tech,10/5/2013,Home
FBS,328,Kansas,698,TCU,10/12/2013,Away
FBS,328,Kansas,522,Oklahoma,10/19/2013,Home
FBS,328,Kansas,51,Baylor,10/26/2013,Home
FBS,328,Kansas,703,Texas,11/2/2013,Away
FBS,328,Kansas,521,Oklahoma St.,11/9/2013,Away
FBS,328,Kansas,768,West Virginia,11/16/2013,Home
FBS,328,Kansas,311,Iowa St.,11/23/2013,Away
FBS,328,Kansas,327,Kansas St.,11/30/2013,Home
FBS,327,Kansas St.,493,North Dakota St.,8/30/2013,Home
FBS,327,Kansas St.,671,La.-Lafayette,9/7/2013,Home
FBS,327,Kansas St.,400,Massachusetts,9/14/2013,Home
FBS,327,Kansas St.,703,Texas,9/21/2013,Away
FBS,327,Kansas St.,521,Oklahoma St.,10/5/2013,Away
FBS,327,Kansas St.,51,Baylor,10/12/2013,Home
FBS,327,Kansas St.,768,West Virginia,10/26/2013,Home
FBS,327,Kansas St.,311,Iowa St.,11/2/2013,Home
FBS,327,Kansas St.,700,Texas Tech,11/9/2013,Away
FBS,327,Kansas St.,698,TCU,11/16/2013,Home
FBS,327,Kansas St.,522,Oklahoma,11/23/2013,Home
FBS,327,Kansas St.,328,Kansas,11/30/2013,Away
FBS,331,Kent St.,355,Liberty,8/29/2013,Home
FBS,331,Kent St.,71,Bowling Green,9/7/2013,Home
FBS,331,Kent St.,365,LSU,9/14/2013,Away
FBS,331,Kent St.,539,Penn St.,9/21/2013,Away
FBS,331,Kent St.,774,Western Mich.,9/28/2013,Away
FBS,331,Kent St.,503,Northern Ill.,10/5/2013,Home
FBS,331,Kent St.,47,Ball St.,10/12/2013,Away
FBS,331,Kent St.,646,South Ala.,10/19/2013,Away
FBS,331,Kent St.,86,Buffalo,10/26/2013,Home
FBS,331,Kent St.,5,Akron,11/2/2013,Away
FBS,331,Kent St.,414,Miami (OH),11/13/2013,Home
FBS,331,Kent St.,519,Ohio,11/19/2013,Away
FBS,334,Kentucky,772,Western Ky.,8/31/2013,Neutral
FBS,334,Kentucky,414,Miami (OH),9/7/2013,Home
FBS,334,Kentucky,367,Louisville,9/14/2013,Home
FBS,334,Kentucky,235,Florida,9/28/2013,Home
FBS,334,Kentucky,648,South Carolina,10/5/2013,Away
FBS,334,Kentucky,8,Alabama,10/12/2013,Home
FBS,334,Kentucky,430,Mississippi St.,10/24/2013,Away
FBS,334,Kentucky,7,Alabama St.,11/2/2013,Home
FBS,334,Kentucky,434,Missouri,11/9/2013,Home
FBS,334,Kentucky,736,Vanderbilt,11/16/2013,Away
FBS,334,Kentucky,257,Georgia,11/23/2013,Away
FBS,334,Kentucky,694,Tennessee,11/30/2013,Home
FBS,365,LSU,698,TCU,8/31/2013,Neutral
FBS,365,LSU,9,UAB,9/7/2013,Home
FBS,365,LSU,331,Kent St.,9/14/2013,Home
FBS,365,LSU,37,Auburn,9/21/2013,Home
FBS,365,LSU,257,Georgia,9/28/2013,Away
FBS,365,LSU,430,Mississippi St.,10/5/2013,Away
FBS,365,LSU,235,Florida,10/12/2013,Home
FBS,365,LSU,433,Ole Miss,10/19/2013,Away
FBS,365,LSU,244,Furman,10/26/2013,Home
FBS,365,LSU,8,Alabama,11/9/2013,Away
FBS,365,LSU,697,Texas A&M,11/23/2013,Home
FBS,365,LSU,31,Arkansas,11/29/2013,Home
FBS,671,La.-Lafayette,31,Arkansas,8/31/2013,Away
FBS,671,La.-Lafayette,327,Kansas St.,9/7/2013,Away
FBS,671,La.-Lafayette,483,Nicholls St.,9/14/2013,Home
FBS,671,La.-Lafayette,5,Akron,9/21/2013,Away
FBS,671,La.-Lafayette,670,Texas St.,10/5/2013,Home
FBS,671,La.-Lafayette,772,Western Ky.,10/15/2013,Away
FBS,671,La.-Lafayette,30,Arkansas St.,10/22/2013,Away
FBS,671,La.-Lafayette,472,New Mexico St.,11/2/2013,Home
FBS,671,La.-Lafayette,716,Troy,11/7/2013,Home
FBS,671,La.-Lafayette,254,Georgia St.,11/16/2013,Away
FBS,671,La.-Lafayette,498,La.-Monroe,11/30/2013,Home
FBS,671,La.-Lafayette,646,South Ala.,12/7/2013,Away
FBS,498,La.-Monroe,522,Oklahoma,8/31/2013,Away
FBS,498,La.-Monroe,261,Grambling,9/7/2013,Home
FBS,498,La.-Monroe,749,Wake Forest,9/14/2013,Away
FBS,498,La.-Monroe,51,Baylor,9/21/2013,Away
FBS,498,La.-Monroe,718,Tulane,9/28/2013,Home
FBS,498,La.-Monroe,772,Western Ky.,10/3/2013,Home
FBS,498,La.-Monroe,670,Texas St.,10/12/2013,Away
FBS,498,La.-Monroe,254,Georgia St.,10/26/2013,Home
FBS,498,La.-Monroe,716,Troy,10/31/2013,Away
FBS,498,La.-Monroe,30,Arkansas St.,11/9/2013,Home
FBS,498,La.-Monroe,646,South Ala.,11/23/2013,Away
FBS,498,La.-Monroe,671,La.-Lafayette,11/30/2013,Away
FBS,366,Louisiana Tech,490,North Carolina St.,8/31/2013,Away
FBS,366,Louisiana Tech,346,Lamar,9/7/2013,Home
FBS,366,Louisiana Tech,718,Tulane,9/12/2013,Home
FBS,366,Louisiana Tech,328,Kansas,9/21/2013,Away
FBS,366,Louisiana Tech,725,Army,9/28/2013,Neutral
FBS,366,Louisiana Tech,704,UTEP,10/5/2013,Away
FBS,366,Louisiana Tech,497,North Texas,10/19/2013,Home
FBS,366,Louisiana Tech,231,FIU,10/26/2013,Away
FBS,366,Louisiana Tech,664,Southern Miss.,11/9/2013,Home
FBS,366,Louisiana Tech,574,Rice,11/16/2013,Away
FBS,366,Louisiana Tech,719,Tulsa,11/23/2013,Home
FBS,366,Louisiana Tech,706,UTSA,11/30/2013,Away
FBS,367,Louisville,519,Ohio,9/1/2013,Home
FBS,367,Louisville,202,Eastern Ky.,9/7/2013,Home
FBS,367,Louisville,334,Kentucky,9/14/2013,Away
FBS,367,Louisville,231,FIU,9/21/2013,Home
FBS,367,Louisville,690,Temple,10/5/2013,Away
FBS,367,Louisville,587,Rutgers,10/10/2013,Home
FBS,367,Louisville,128,UCF,10/18/2013,Home
FBS,367,Louisville,651,South Fla.,10/26/2013,Away
FBS,367,Louisville,164,Connecticut,11/8/2013,Away
FBS,367,Louisville,288,Houston,11/16/2013,Home
FBS,367,Louisville,404,Memphis,11/23/2013,Home
FBS,367,Louisville,140,Cincinnati,12/5/2013,Away
FBS,388,Marshall,414,Miami (OH),8/31/2013,Home
FBS,388,Marshall,1092,Gardner-Webb,9/7/2013,Home
FBS,388,Marshall,519,Ohio,9/14/2013,Away
FBS,388,Marshall,742,Virginia Tech,9/21/2013,Away
FBS,388,Marshall,706,UTSA,10/5/2013,Home
FBS,388,Marshall,229,Fla. Atlantic,10/12/2013,Away
FBS,388,Marshall,419,Middle Tenn.,10/24/2013,Away
FBS,388,Marshall,664,Southern Miss.,11/2/2013,Home
FBS,388,Marshall,9,UAB,11/9/2013,Home
FBS,388,Marshall,719,Tulsa,11/14/2013,Away
FBS,388,Marshall,231,FIU,11/23/2013,Away
FBS,388,Marshall,196,East Carolina,11/29/2013,Home
FBS,392,Maryland,231,FIU,8/31/2013,Home
FBS,392,Maryland,523,Old Dominion,9/7/2013,Home
FBS,392,Maryland,164,Connecticut,9/14/2013,Away
FBS,392,Maryland,768,West Virginia,9/21/2013,Neutral
FBS,392,Maryland,234,Florida St.,10/5/2013,Away
FBS,392,Maryland,746,Virginia,10/12/2013,Home
FBS,392,Maryland,749,Wake Forest,10/19/2013,Away
FBS,392,Maryland,147,Clemson,10/26/2013,Home
FBS,392,Maryland,688,Syracuse,11/9/2013,Home
FBS,392,Maryland,742,Virginia Tech,11/16/2013,Away
FBS,392,Maryland,67,Boston College,11/23/2013,Home
FBS,392,Maryland,490,North Carolina St.,11/30/2013,Away
FBS,404,Memphis,193,Duke,9/7/2013,Home
FBS,404,Memphis,419,Middle Tenn.,9/14/2013,Away
FBS,404,Memphis,30,Arkansas St.,9/21/2013,Home
FBS,404,Memphis,128,UCF,10/5/2013,Home
FBS,404,Memphis,288,Houston,10/12/2013,Away
FBS,404,Memphis,663,SMU,10/19/2013,Home
FBS,404,Memphis,140,Cincinnati,10/30/2013,Home
FBS,404,Memphis,695,UT Martin,11/9/2013,Home
FBS,404,Memphis,651,South Fla.,11/16/2013,Away
FBS,404,Memphis,367,Louisville,11/23/2013,Away
FBS,404,Memphis,690,Temple,11/30/2013,Home
FBS,404,Memphis,164,Connecticut,12/7/2013,Away
FBS,415,Miami (FL),229,Fla. Atlantic,8/30/2013,Home
FBS,415,Miami (FL),235,Florida,9/7/2013,Home
FBS,415,Miami (FL),632,Savannah St.,9/21/2013,Home
FBS,415,Miami (FL),651,South Fla.,9/28/2013,Away
FBS,415,Miami (FL),255,Georgia Tech,10/5/2013,Home
FBS,415,Miami (FL),457,North Carolina,10/17/2013,Away
FBS,415,Miami (FL),749,Wake Forest,10/26/2013,Home
FBS,415,Miami (FL),234,Florida St.,11/2/2013,Away
FBS,415,Miami (FL),742,Virginia Tech,11/9/2013,Home
FBS,415,Miami (FL),193,Duke,11/16/2013,Away
FBS,415,Miami (FL),746,Virginia,11/23/2013,Home
FBS,415,Miami (FL),545,Pittsburgh,11/29/2013,Away
FBS,414,Miami (OH),388,Marshall,8/31/2013,Away
FBS,414,Miami (OH),334,Kentucky,9/7/2013,Away
FBS,414,Miami (OH),140,Cincinnati,9/21/2013,Home
FBS,414,Miami (OH),301,Illinois,9/28/2013,Away
FBS,414,Miami (OH),129,Central Mich.,10/5/2013,Home
FBS,414,Miami (OH),400,Massachusetts,10/12/2013,Away
FBS,414,Miami (OH),5,Akron,10/19/2013,Home
FBS,414,Miami (OH),519,Ohio,10/26/2013,Away
FBS,414,Miami (OH),71,Bowling Green,11/5/2013,Home
FBS,414,Miami (OH),331,Kent St.,11/13/2013,Away
FBS,414,Miami (OH),86,Buffalo,11/19/2013,Home
FBS,414,Miami (OH),47,Ball St.,11/29/2013,Away
FBS,418,Michigan,129,Central Mich.,8/31/2013,Home
FBS,418,Michigan,513,Notre Dame,9/7/2013,Home
FBS,418,Michigan,5,Akron,9/14/2013,Home
FBS,418,Michigan,164,Connecticut,9/21/2013,Away
FBS,418,Michigan,428,Minnesota,10/5/2013,Home
FBS,418,Michigan,539,Penn St.,10/12/2013,Away
FBS,418,Michigan,306,Indiana,10/19/2013,Home
FBS,418,Michigan,416,Michigan St.,11/2/2013,Away
FBS,418,Michigan,463,Nebraska,11/9/2013,Home
FBS,418,Michigan,509,Northwestern,11/16/2013,Away
FBS,418,Michigan,312,Iowa,11/23/2013,Away
FBS,418,Michigan,518,Ohio St.,11/30/2013,Home
FBS,416,Michigan St.,774,Western Mich.,8/30/2013,Home
FBS,416,Michigan St.,651,South Fla.,9/7/2013,Home
FBS,416,Michigan St.,817,Youngstown St.,9/14/2013,Home
FBS,416,Michigan St.,513,Notre Dame,9/21/2013,Away
FBS,416,Michigan St.,312,Iowa,10/5/2013,Away
FBS,416,Michigan St.,306,Indiana,10/12/2013,Home
FBS,416,Michigan St.,559,Purdue,10/19/2013,Home
FBS,416,Michigan St.,301,Illinois,10/26/2013,Away
FBS,416,Michigan St.,418,Michigan,11/2/2013,Home
FBS,416,Michigan St.,463,Nebraska,11/16/2013,Away
FBS,416,Michigan St.,509,Northwestern,11/23/2013,Away
FBS,416,Michigan St.,428,Minnesota,11/30/2013,Home
FBS,419,Middle Tenn.,769,Western Caro.,8/29/2013,Home
FBS,419,Middle Tenn.,457,North Carolina,9/7/2013,Away
FBS,419,Middle Tenn.,404,Memphis,9/14/2013,Home
FBS,419,Middle Tenn.,229,Fla. Atlantic,9/21/2013,Away
FBS,419,Middle Tenn.,77,BYU,9/27/2013,Away
FBS,419,Middle Tenn.,196,East Carolina,10/5/2013,Home
FBS,419,Middle Tenn.,497,North Texas,10/12/2013,Away
FBS,419,Middle Tenn.,388,Marshall,10/24/2013,Home
FBS,419,Middle Tenn.,9,UAB,11/2/2013,Away
FBS,419,Middle Tenn.,231,FIU,11/9/2013,Home
FBS,419,Middle Tenn.,664,Southern Miss.,11/23/2013,Away
FBS,419,Middle Tenn.,704,UTEP,11/30/2013,Home
FBS,428,Minnesota,465,UNLV,8/29/2013,Home
FBS,428,Minnesota,472,New Mexico St.,9/7/2013,Away
FBS,428,Minnesota,771,Western Ill.,9/14/2013,Home
FBS,428,Minnesota,630,San Jose St.,9/21/2013,Home
FBS,428,Minnesota,312,Iowa,9/28/2013,Home
FBS,428,Minnesota,418,Michigan,10/5/2013,Away
FBS,428,Minnesota,509,Northwestern,10/19/2013,Away
FBS,428,Minnesota,463,Nebraska,10/26/2013,Home
FBS,428,Minnesota,306,Indiana,11/2/2013,Away
FBS,428,Minnesota,539,Penn St.,11/9/2013,Home
FBS,428,Minnesota,796,Wisconsin,11/23/2013,Home
FBS,428,Minnesota,416,Michigan St.,11/30/2013,Away
FBS,430,Mississippi St.,521,Oklahoma St.,8/31/2013,Neutral
FBS,430,Mississippi St.,17,Alcorn,9/7/2013,Home
FBS,430,Mississippi St.,37,Auburn,9/14/2013,Away
FBS,430,Mississippi St.,716,Troy,9/21/2013,Home
FBS,430,Mississippi St.,365,LSU,10/5/2013,Home
FBS,430,Mississippi St.,71,Bowling Green,10/12/2013,Home
FBS,430,Mississippi St.,334,Kentucky,10/24/2013,Home
FBS,430,Mississippi St.,648,South Carolina,11/2/2013,Away
FBS,430,Mississippi St.,697,Texas A&M,11/9/2013,Away
FBS,430,Mississippi St.,8,Alabama,11/16/2013,Home
FBS,430,Mississippi St.,31,Arkansas,11/23/2013,Away
FBS,430,Mississippi St.,433,Ole Miss,11/28/2013,Home
FBS,434,Missouri,454,Murray St.,8/31/2013,Home
FBS,434,Missouri,709,Toledo,9/7/2013,Home
FBS,434,Missouri,306,Indiana,9/21/2013,Away
FBS,434,Missouri,30,Arkansas St.,9/28/2013,Home
FBS,434,Missouri,736,Vanderbilt,10/5/2013,Away
FBS,434,Missouri,257,Georgia,10/12/2013,Away
FBS,434,Missouri,235,Florida,10/19/2013,Home
FBS,434,Missouri,648,South Carolina,10/26/2013,Home
FBS,434,Missouri,694,Tennessee,11/2/2013,Home
FBS,434,Missouri,334,Kentucky,11/9/2013,Away
FBS,434,Missouri,433,Ole Miss,11/23/2013,Away
FBS,434,Missouri,697,Texas A&M,11/30/2013,Home
FBS,726,Navy,306,Indiana,9/7/2013,Away
FBS,726,Navy,180,Delaware,9/14/2013,Home
FBS,726,Navy,772,Western Ky.,9/28/2013,Away
FBS,726,Navy,721,Air Force,10/5/2013,Home
FBS,726,Navy,193,Duke,10/12/2013,Away
FBS,726,Navy,709,Toledo,10/19/2013,Away
FBS,726,Navy,545,Pittsburgh,10/26/2013,Home
FBS,726,Navy,513,Notre Dame,11/2/2013,Away
FBS,726,Navy,277,Hawaii,11/9/2013,Home
FBS,726,Navy,646,South Ala.,11/16/2013,Home
FBS,726,Navy,630,San Jose St.,11/22/2013,Away
FBS,726,Navy,725,Army,12/14/2013,Neutral
FBS,463,Nebraska,811,Wyoming,8/31/2013,Home
FBS,463,Nebraska,664,Southern Miss.,9/7/2013,Home
FBS,463,Nebraska,110,UCLA,9/14/2013,Home
FBS,463,Nebraska,649,South Dakota St.,9/21/2013,Home
FBS,463,Nebraska,301,Illinois,10/5/2013,Home
FBS,463,Nebraska,559,Purdue,10/12/2013,Away
FBS,463,Nebraska,428,Minnesota,10/26/2013,Away
FBS,463,Nebraska,509,Northwestern,11/2/2013,Home
FBS,463,Nebraska,418,Michigan,11/9/2013,Away
FBS,463,Nebraska,416,Michigan St.,11/16/2013,Home
FBS,463,Nebraska,539,Penn St.,11/23/2013,Away
FBS,463,Nebraska,312,Iowa,11/29/2013,Home
FBS,466,Nevada,110,UCLA,8/31/2013,Away
FBS,466,Nevada,108,UC Davis,9/7/2013,Home
FBS,466,Nevada,234,Florida St.,9/14/2013,Away
FBS,466,Nevada,277,Hawaii,9/21/2013,Home
FBS,466,Nevada,721,Air Force,9/28/2013,Home
FBS,466,Nevada,626,San Diego St.,10/4/2013,Away
FBS,466,Nevada,66,Boise St.,10/19/2013,Away
FBS,466,Nevada,465,UNLV,10/26/2013,Home
FBS,466,Nevada,96,Fresno St.,11/2/2013,Away
FBS,466,Nevada,156,Colorado St.,11/9/2013,Away
FBS,466,Nevada,630,San Jose St.,11/16/2013,Home
FBS,466,Nevada,77,BYU,11/30/2013,Home
FBS,473,New Mexico,706,UTSA,8/31/2013,Home
FBS,473,New Mexico,704,UTEP,9/7/2013,Away
FBS,473,New Mexico,545,Pittsburgh,9/14/2013,Away
FBS,473,New Mexico,465,UNLV,9/28/2013,Home
FBS,473,New Mexico,472,New Mexico St.,10/5/2013,Home
FBS,473,New Mexico,811,Wyoming,10/12/2013,Away
FBS,473,New Mexico,731,Utah St.,10/19/2013,Home
FBS,473,New Mexico,626,San Diego St.,11/2/2013,Away
FBS,473,New Mexico,721,Air Force,11/8/2013,Home
FBS,473,New Mexico,156,Colorado St.,11/16/2013,Home
FBS,473,New Mexico,96,Fresno St.,11/23/2013,Away
FBS,473,New Mexico,66,Boise St.,11/30/2013,Away
FBS,472,New Mexico St.,703,Texas,8/31/2013,Away
FBS,472,New Mexico St.,428,Minnesota,9/7/2013,Home
FBS,472,New Mexico St.,704,UTEP,9/14/2013,Home
FBS,472,New Mexico St.,110,UCLA,9/21/2013,Away
FBS,472,New Mexico St.,626,San Diego St.,9/28/2013,Home
FBS,472,New Mexico St.,473,New Mexico,10/5/2013,Away
FBS,472,New Mexico St.,574,Rice,10/19/2013,Home
FBS,472,New Mexico St.,2,Abilene Christian,10/26/2013,Home
FBS,472,New Mexico St.,671,La.-Lafayette,11/2/2013,Away
FBS,472,New Mexico St.,67,Boston College,11/9/2013,Home
FBS,472,New Mexico St.,229,Fla. Atlantic,11/23/2013,Away
FBS,472,New Mexico St.,295,Idaho,11/30/2013,Home
FBS,457,North Carolina,648,South Carolina,8/29/2013,Away
FBS,457,North Carolina,419,Middle Tenn.,9/7/2013,Home
FBS,457,North Carolina,255,Georgia Tech,9/21/2013,Away
FBS,457,North Carolina,196,East Carolina,9/28/2013,Home
FBS,457,North Carolina,742,Virginia Tech,10/5/2013,Away
FBS,457,North Carolina,415,Miami (FL),10/17/2013,Home
FBS,457,North Carolina,67,Boston College,10/26/2013,Home
FBS,457,North Carolina,490,North Carolina St.,11/2/2013,Away
FBS,457,North Carolina,746,Virginia,11/9/2013,Home
FBS,457,North Carolina,545,Pittsburgh,11/16/2013,Away
FBS,457,North Carolina,523,Old Dominion,11/23/2013,Home
FBS,457,North Carolina,193,Duke,11/30/2013,Home
FBS,490,North Carolina St.,366,Louisiana Tech,8/31/2013,Home
FBS,490,North Carolina St.,575,Richmond,9/7/2013,Home
FBS,490,North Carolina St.,147,Clemson,9/19/2013,Home
FBS,490,North Carolina St.,129,Central Mich.,9/28/2013,Home
FBS,490,North Carolina St.,749,Wake Forest,10/5/2013,Away
FBS,490,North Carolina St.,688,Syracuse,10/12/2013,Home
FBS,490,North Carolina St.,234,Florida St.,10/26/2013,Away
FBS,490,North Carolina St.,457,North Carolina,11/2/2013,Home
FBS,490,North Carolina St.,193,Duke,11/9/2013,Away
FBS,490,North Carolina St.,67,Boston College,11/16/2013,Away
FBS,490,North Carolina St.,196,East Carolina,11/23/2013,Home
FBS,490,North Carolina St.,392,Maryland,11/30/2013,Home
FBS,497,North Texas,295,Idaho,8/31/2013,Home
FBS,497,North Texas,519,Ohio,9/7/2013,Away
FBS,497,North Texas,47,Ball St.,9/14/2013,Home
FBS,497,North Texas,257,Georgia,9/21/2013,Away
FBS,497,North Texas,718,Tulane,10/5/2013,Away
FBS,497,North Texas,419,Middle Tenn.,10/12/2013,Home
FBS,497,North Texas,366,Louisiana Tech,10/19/2013,Away
FBS,497,North Texas,664,Southern Miss.,10/26/2013,Away
FBS,497,North Texas,574,Rice,10/31/2013,Home
FBS,497,North Texas,704,UTEP,11/9/2013,Home
FBS,497,North Texas,706,UTSA,11/23/2013,Home
FBS,497,North Texas,719,Tulsa,11/30/2013,Away
FBS,503,Northern Ill.,312,Iowa,8/31/2013,Away
FBS,503,Northern Ill.,295,Idaho,9/14/2013,Away
FBS,503,Northern Ill.,201,Eastern Ill.,9/21/2013,Home
FBS,503,Northern Ill.,559,Purdue,9/28/2013,Away
FBS,503,Northern Ill.,331,Kent St.,10/5/2013,Away
FBS,503,Northern Ill.,5,Akron,10/12/2013,Home
FBS,503,Northern Ill.,129,Central Mich.,10/19/2013,Away
FBS,503,Northern Ill.,204,Eastern Mich.,10/26/2013,Home
FBS,503,Northern Ill.,400,Massachusetts,11/2/2013,Away
FBS,503,Northern Ill.,47,Ball St.,11/13/2013,Home
FBS,503,Northern Ill.,709,Toledo,11/20/2013,Away
FBS,503,Northern Ill.,774,Western Mich.,11/26/2013,Home
FBS,509,Northwestern,107,California,8/31/2013,Away
FBS,509,Northwestern,688,Syracuse,9/7/2013,Home
FBS,509,Northwestern,774,Western Mich.,9/14/2013,Home
FBS,509,Northwestern,380,Maine,9/21/2013,Home
FBS,509,Northwestern,518,Ohio St.,10/5/2013,Home
FBS,509,Northwestern,796,Wisconsin,10/12/2013,Away
FBS,509,Northwestern,428,Minnesota,10/19/2013,Home
FBS,509,Northwestern,312,Iowa,10/26/2013,Away
FBS,509,Northwestern,463,Nebraska,11/2/2013,Away
FBS,509,Northwestern,418,Michigan,11/16/2013,Home
FBS,509,Northwestern,416,Michigan St.,11/23/2013,Home
FBS,509,Northwestern,301,Illinois,11/30/2013,Away
FBS,513,Notre Dame,690,Temple,8/31/2013,Home
FBS,513,Notre Dame,418,Michigan,9/7/2013,Away
FBS,513,Notre Dame,559,Purdue,9/14/2013,Away
FBS,513,Notre Dame,416,Michigan St.,9/21/2013,Home
FBS,513,Notre Dame,522,Oklahoma,9/28/2013,Home
FBS,513,Notre Dame,28,Arizona St.,10/5/2013,Neutral
FBS,513,Notre Dame,657,Southern California,10/19/2013,Home
FBS,513,Notre Dame,721,Air Force,10/26/2013,Away
FBS,513,Notre Dame,726,Navy,11/2/2013,Home
FBS,513,Notre Dame,545,Pittsburgh,11/9/2013,Away
FBS,513,Notre Dame,77,BYU,11/23/2013,Home
FBS,513,Notre Dame,674,Stanford,11/30/2013,Away
FBS,519,Ohio,367,Louisville,9/1/2013,Away
FBS,519,Ohio,497,North Texas,9/7/2013,Home
FBS,519,Ohio,388,Marshall,9/14/2013,Home
FBS,519,Ohio,43,Austin Peay,9/21/2013,Home
FBS,519,Ohio,5,Akron,10/5/2013,Away
FBS,519,Ohio,129,Central Mich.,10/12/2013,Home
FBS,519,Ohio,204,Eastern Mich.,10/19/2013,Away
FBS,519,Ohio,414,Miami (OH),10/26/2013,Home
FBS,519,Ohio,86,Buffalo,11/5/2013,Away
FBS,519,Ohio,71,Bowling Green,11/12/2013,Away
FBS,519,Ohio,331,Kent St.,11/19/2013,Home
FBS,519,Ohio,400,Massachusetts,11/29/2013,Home
FBS,518,Ohio St.,86,Buffalo,8/31/2013,Home
FBS,518,Ohio St.,626,San Diego St.,9/7/2013,Home
FBS,518,Ohio St.,107,California,9/14/2013,Away
FBS,518,Ohio St.,228,Florida A&M,9/21/2013,Home
FBS,518,Ohio St.,796,Wisconsin,9/28/2013,Home
FBS,518,Ohio St.,509,Northwestern,10/5/2013,Away
FBS,518,Ohio St.,312,Iowa,10/19/2013,Home
FBS,518,Ohio St.,539,Penn St.,10/26/2013,Home
